Topic,Count,Name,Representation,Representative_Docs
9,53,9_660_461_他平台比較大當然價錢會比較貴_他整個很盤子耶,"['660', '461', '他平台比較大當然價錢會比較貴', '他整個很盤子耶', '311', '人家都是10萬15萬', '畢竟他付了超級冤大頭的360萬wwwwwwwwww', '陳柏霖10萬', '為什麼王先生是360萬呀', '王中國花360w']","['陳柏霖10萬 修杰楷15萬 書偉15萬 小杰30萬 我真的覺得不能怪王大陸把這串粽子都拉出來，畢竟他付了超級冤大頭的360萬wwwwwwwwww 3.8 萬 311 461 2,660 熱門 查看動態', '陳柏霖10萬 修杰楷15萬 書偉15萬 小杰30萬 我真的覺得不能怪王大陸把這串粽子都拉出來，畢竟他付了超級冤大頭的360萬wwwwwwwwww 3.8 萬 311 461 2,660 熱門 查看動態', '陳柏霖10萬 修杰楷15萬 書偉15萬 小杰30萬 我真的覺得不能怪王大陸把這串粽子都拉出來，畢竟他付了超級冤大頭的360萬wwwwwwwwww 3.8 萬 311 461 2,660 熱門 查看動態']"
10,46,10_cna_坤達承認閃兵了_com_tw,"['cna', '坤達承認閃兵了', 'com', 'tw', '中央社', '我比較想知道', '以為自己不會被抓', '他不是還開刀嗎', '這絕對是上策了', '阿坤達都認罪了']","['cna.com.tw/news… 更新一下 cna.com.tw 坤達道歉認躲兵役\u3000取消工作提前返台配合調查 | 社會 | 中央社 CNA', '事情發生的當下我忍住了眼淚 直到坤達說一句 不好意思..讓很多人對我失望 從那刻起我想跟你說失望一定會有的 但不離不棄的支持你 在背後默默的等你才是最重要的 達達我們大家都會等你把事情處理好 等你恢復到最好的狀態 等你找回在這之前的笑容 達哥承認了年輕時犯的錯 現在也願意負起責任 會全力配合檢調單位 達哥也在承認後跟很多人對他失望的人道歉 也跟擔心他的人道歉了 他不管是在戲劇方面綜藝方面 甚至各個方面都是零負評是個很優秀的人 再給達哥一次機會👍🏻 達哥值得我們繼續支持繼續喜歡的🫶🏻 我們都會等你回來的 謝坤達❤️😎加油 這是我每次出席活動看到的達哥❤️💙  1 / 2 1,836 74 11 34 熱門 查看動態', '事情發生的當下我忍住了眼淚 直到坤達說一句 不好意思..讓很多人對我失望 從那刻起我想跟你說失望一定會有的 但不離不棄的支持你 在背後默默的等你才是最重要的 達達我們大家都會等你把事情處理好 等你恢復到最好的狀態 等你找回在這之前的笑容 達哥承認了年輕時犯的錯 現在也願意負起責任 會全力配合檢調單位 達哥也在承認後跟很多人對他失望的人道歉 也跟擔心他的人道歉了 他不管是在戲劇方面綜藝方面 甚至各個方面都是零負評是個很優秀的人 再給達哥一次機會👍🏻 達哥值得我們繼續支持繼續喜歡的🫶🏻 我們都會等你回來的 謝坤達❤️😎加油 這是我每次出席活動看到的達哥❤️💙  1 / 2 1,836 74 11 34 熱門 查看動態']"
11,38,11_energy_補一個_兩個成員閃兵被抓怎麼還好意思開演唱會啊_明年小巨蛋演唱會如期舉辦,"['energy', '補一個', '兩個成員閃兵被抓怎麼還好意思開演唱會啊', '明年小巨蛋演唱會如期舉辦', '通貨膨脹', '結果呢', '這些年來這兩個台灣男團一直信誓旦旦說沒有閃兵', '威廉', '說謊男團', '王大陸比較後期了']","['新一波閃兵名單出爐。 修杰楷、陳柏霖、Energy的書偉、坤達都被抓出來⋯⋯ 不懂怎麼過了這麼多年才在抓？ Energy不會準備要團滅吧？ 這是屬於5566的勝利！ 然後陳柏霖竟然只花10萬就閃兵，CP值好高，王大陸根本被當盤仔。 看到這種老藝人名單，不禁開始擔心我們家想祥，想祥不會有事吧？ 希望檢調單位相信想祥的清白，他只是一個47歲，喜歡空ㄍㄢˋ的大男孩而已。 2,243 125 10 73 熱門 查看動態', '新一波閃兵名單出爐。 修杰楷、陳柏霖、Energy的書偉、坤達都被抓出來⋯⋯ 不懂怎麼過了這麼多年才在抓？ Energy不會準備要團滅吧？ 這是屬於5566的勝利！ 然後陳柏霖竟然只花10萬就閃兵，CP值好高，王大陸根本被當盤仔。 看到這種老藝人名單，不禁開始擔心我們家想祥，想祥不會有事吧？ 希望檢調單位相信想祥的清白，他只是一個47歲，喜歡空ㄍㄢˋ的大男孩而已。 2,243 125 10 73 熱門 查看動態', '新一波閃兵名單出爐。 修杰楷、陳柏霖、Energy的書偉、坤達都被抓出來⋯⋯ 不懂怎麼過了這麼多年才在抓？ Energy不會準備要團滅吧？ 這是屬於5566的勝利！ 然後陳柏霖竟然只花10萬就閃兵，CP值好高，王大陸根本被當盤仔。 看到這種老藝人名單，不禁開始擔心我們家想祥，想祥不會有事吧？ 希望檢調單位相信想祥的清白，他只是一個47歲，喜歡空ㄍㄢˋ的大男孩而已。 2,243 125 10 73 熱門 查看動態']"
12,41,12_陳柏霖_一堆看起來是男的帳號也在護航_但還不達免役_十月被上銬才說會反省,"['陳柏霖', '一堆看起來是男的帳號也在護航', '但還不達免役', '十月被上銬才說會反省', '修杰楷達不到免役', '他是用假資料', '用高血壓拿到替代役', '要新增最可惡第三', '謝坤達跟修杰楷', '謝的確氣胸過']","['謝坤達跟修杰楷，我覺得是最過分的兩個。 謝的確氣胸過，有引流手術，但還不達免役。他是用假資料（高血壓）申請免疫，然後對外宣稱氣胸免役，騙國家又騙社會大眾。 修杰楷達不到免役，用高血壓拿到替代役，還要叫賈靜雯懷孕好用家有幼兒提早離席。 這群人，五月被通知，十月被上銬才說會反省。有一些帳號很奇怪，都幾第幾天了還在糾結藝人被上銬。迷妹瞎護航也就算了，一堆看起來是男的帳號也在護航。 我就問，哪個正常服役的看他們被抓會心疼的？ 護航的八成自己也逃兵，怕自己被上銬吧！ 要新增最可惡第三：陳柏霖 用高血壓逃兵，對外說氣喘', '謝坤達跟修杰楷，我覺得是最過分的兩個。 謝的確氣胸過，有引流手術，但還不達免役。他是用假資料（高血壓）申請免疫，然後對外宣稱氣胸免役，騙國家又騙社會大眾。 修杰楷達不到免役，用高血壓拿到替代役，還要叫賈靜雯懷孕好用家有幼兒提早離席。 這群人，五月被通知，十月被上銬才說會反省。有一些帳號很奇怪，都幾第幾天了還在糾結藝人被上銬。迷妹瞎護航也就算了，一堆看起來是男的帳號也在護航。 我就問，哪個正常服役的看他們被抓會心疼的？ 護航的八成自己也逃兵，怕自己被上銬吧！ 要新增最可惡第三：陳柏霖 用高血壓逃兵，對外說氣喘', '謝坤達跟修杰楷，我覺得是最過分的兩個。 謝的確氣胸過，有引流手術，但還不達免役。他是用假資料（高血壓）申請免疫，然後對外宣稱氣胸免役，騙國家又騙社會大眾。 修杰楷達不到免役，用高血壓拿到替代役，還要叫賈靜雯懷孕好用家有幼兒提早離席。 這群人，五月被通知，十月被上銬才說會反省。有一些帳號很奇怪，都幾第幾天了還在糾結藝人被上銬。迷妹瞎護航也就算了，一堆看起來是男的帳號也在護航。 我就問，哪個正常服役的看他們被抓會心疼的？ 護航的八成自己也逃兵，怕自己被上銬吧！ 要新增最可惡第三：陳柏霖 用高血壓逃兵，對外說氣喘']"
13,34,13_壞事一等一_壞事做不得_揪出一大串逃兵藝人_翻譯,"['壞事一等一', '壞事做不得', '揪出一大串逃兵藝人', '翻譯', '再重新努力就好', '好噁心', '還是可以喜歡吧', '噁心', '做錯事受到懲罰', '王大陸']","['壞事做不得（王大陸），壞事一等一，揪出一大串逃兵藝人', '壞事做不得（王大陸），壞事一等一，揪出一大串逃兵藝人', '壞事做不得（王大陸），壞事一等一，揪出一大串逃兵藝人']"
14,32,14_明道超帥_你愛的坤達就是共犯結構一員_支持關起來_要有關才有用,"['明道超帥', '你愛的坤達就是共犯結構一員', '支持關起來', '要有關才有用', '不就正在抓', '那就要看槍在誰手上了', '萊爾有種去抓周杰倫啊', '連修杰楷都閃兵哦', '護航男的應該都是草吧', '功德無量']","['不就正在抓，你愛的坤達就是共犯結構一員！', '不就正在抓，你愛的坤達就是共犯結構一員！', '不就正在抓，你愛的坤達就是共犯結構一員！']"
15,30,15_都跟你說了自首_不要再聽你的藉口_之前沒關係_你自己不喜歡管好你自己就好,"['都跟你說了自首', '不要再聽你的藉口', '之前沒關係', '你自己不喜歡管好你自己就好', '你不就急著要社會大眾安靜嗎', '反倒是你', '若接下來還喜歡你就是瞎了', '總要有人先起個頭啊', '管別人要不要喜歡', '一直努力抓']","['都跟你說了自首！ 不要再聽你的藉口！', '都跟你說了自首！ 不要再聽你的藉口！', '都跟你說了自首！ 不要再聽你的藉口！']"
16,34,16_笑死_超好笑_2事件_56不能亡,"['笑死', '超好笑', '2事件', '56不能亡', '以為被閃兵集團騙360萬', '沒me', '被你說得像拉珠串子一樣', '自己報警以後把一串肉粽牽出來', '好孩子', '但還是想嗆一下閃兵仔']","['56還真清白，沒me 2事件，還乖乖當兵，好孩子。', '56還真清白，沒me 2事件，還乖乖當兵，好孩子。', '56還真清白，沒me 2事件，還乖乖當兵，好孩子。']"
17,29,17_15萬_拔出蘿蔔帶出泥_整個連環案外案其實都是王大陸自己耍笨_本頻道就已經全面追蹤過王大陸尋奇,"['15萬', '拔出蘿蔔帶出泥', '整個連環案外案其實都是王大陸自己耍笨', '本頻道就已經全面追蹤過王大陸尋奇', '在今年三月份王大陸爆出閃兵案的時候', '但是王大陸閃兵卻要360萬呢', '因為這個案子一開始就是王大陸自己去報案的', '江山萬里心', '王大陸真的很神奇', '因為風雨千年路']","['為什麼別人閃兵只要10-15萬，但是王大陸閃兵卻要360萬呢？因為風雨千年路，江山萬里心，歡迎收看大陸尋奇，王大陸真的很神奇。 在今年三月份王大陸爆出閃兵案的時候，本頻道就已經全面追蹤過王大陸尋奇，整個連環案外案其實都是王大陸自己耍笨，拔出蘿蔔帶出泥，因為這個案子一開始就是王大陸自己去報案的。', '為什麼別人閃兵只要10-15萬，但是王大陸閃兵卻要360萬呢？因為風雨千年路，江山萬里心，歡迎收看大陸尋奇，王大陸真的很神奇。 在今年三月份王大陸爆出閃兵案的時候，本頻道就已經全面追蹤過王大陸尋奇，整個連環案外案其實都是王大陸自己耍笨，拔出蘿蔔帶出泥，因為這個案子一開始就是王大陸自己去報案的。', '為什麼別人閃兵只要10-15萬，但是王大陸閃兵卻要360萬呢？因為風雨千年路，江山萬里心，歡迎收看大陸尋奇，王大陸真的很神奇。 在今年三月份王大陸爆出閃兵案的時候，本頻道就已經全面追蹤過王大陸尋奇，整個連環案外案其實都是王大陸自己耍笨，拔出蘿蔔帶出泥，因為這個案子一開始就是王大陸自己去報案的。']"
18,33,18_他以為自己還在拍偶像劇嗎_好歹也該裝做有在懺悔的樣子吧_竟然還能笑著講說釋然_陳柏霖最扯吧,"['他以為自己還在拍偶像劇嗎', '好歹也該裝做有在懺悔的樣子吧', '竟然還能笑著講說釋然', '陳柏霖最扯吧', '我是不懂陳柏霖怎麼還能嘻皮笑臉出來講話', '滿滿的大平台', '想再看他假笑裝帥瀟灑哥', '可以再訪問一下陳柏霖嗎', '是因為他是藝人', '沒有']","['陳柏霖最扯吧！竟然還能笑著講說釋然，他以為自己還在拍偶像劇嗎？', '陳柏霖最扯吧！竟然還能笑著講說釋然，他以為自己還在拍偶像劇嗎？', '陳柏霖最扯吧！竟然還能笑著講說釋然，他以為自己還在拍偶像劇嗎？']"
19,25,19_陳柏霖算不算是一種殺價boy_一個團湊不出一張退伍令_他沒事_阿弟被驗退這樣不算閃兵吧,"['陳柏霖算不算是一種殺價boy', '一個團湊不出一張退伍令', '他沒事', '阿弟被驗退這樣不算閃兵吧', '不然長得醜的是要加重其刑嗎', '14', '976', '55', '閃兵案我最難過的就是坤達', '那我還不投爆']","['我對大仁哥陳柏霖也很失望！以後要改劇：我可能不會當兵🥲🥲 我更擔心的是，海鯤號這大弊案跟遙遙無期海測，完全被掩蓋😱🥲', '閃兵案我最難過的就是坤達 因為當年我可是energy派的（？ 本命就是阿弟跟坤達 木曜這個系列節目是我經常推薦學生去看的 雖然是節目 但還是提到許多我們上課沒時間講的內容 閃兵案已經不是第一波發動 但不知道為什麼 這波發動大家突然接受度又變高了？ 我承認性侵犯、詐欺犯一樣可惡 那逃兵不是也一樣犯法嗎？ 看到有粉絲用坤達的顏值、人品來護航 希望大家善良一點，我覺得蠻難過的 顏值、人民在法律上都不能作為減刑事由 不然長得醜的是要加重其刑嗎？ 還有自首跟投案是不一樣的 已知被告、犯罪事實，這個叫做投案 必須要是偵查機關完全都不知道被告、犯罪事實為何 這時候你跑出來說，我承認，這樣才有適用自首的可能 —— 換個角度想 坤達應該比較知道偵查庭複訊要怎麼進行 可惜這次你要坐底下被告席 新北檢的電腦螢幕不同步 書記官打字不會同時顯示在螢幕上 所以筆錄做完看仔細以後再簽名 確認問題是不是都有記載到 唉，好難過🥺  1 / 3 976 99 14 55 熱門 查看動態', '閃兵案我最難過的就是坤達 因為當年我可是energy派的（？ 本命就是阿弟跟坤達 木曜這個系列節目是我經常推薦學生去看的 雖然是節目 但還是提到許多我們上課沒時間講的內容 閃兵案已經不是第一波發動 但不知道為什麼 這波發動大家突然接受度又變高了？ 我承認性侵犯、詐欺犯一樣可惡 那逃兵不是也一樣犯法嗎？ 看到有粉絲用坤達的顏值、人品來護航 希望大家善良一點，我覺得蠻難過的 顏值、人民在法律上都不能作為減刑事由 不然長得醜的是要加重其刑嗎？ 還有自首跟投案是不一樣的 已知被告、犯罪事實，這個叫做投案 必須要是偵查機關完全都不知道被告、犯罪事實為何 這時候你跑出來說，我承認，這樣才有適用自首的可能 —— 換個角度想 坤達應該比較知道偵查庭複訊要怎麼進行 可惜這次你要坐底下被告席 新北檢的電腦螢幕不同步 書記官打字不會同時顯示在螢幕上 所以筆錄做完看仔細以後再簽名 確認問題是不是都有記載到 唉，好難過🥺  1 / 3 976 99 14 55 熱門 查看動態']"
