Topic,Count,Name,Representation,Representative_Docs
9,170,9_emon_dora_sop_失望,"['emon', 'dora', 'sop', '失望', '你說', '來不及了', '太晚了', '沒懶啪', 'nan', '好好笑喔']","['被抓包後再出來做一個空有外表的道歉，細看這道歉只有強調以司法偵辦為名，請大家給空間（要大家不要過度討論？），然後無任何彌補過錯的具體措施，也不做任何承諾為自己犯罪（五年或七年以下有期徒刑的犯罪）負責（比如：退出演藝圈），看不出來這樣的道歉有什麼誠意。', '這種道歉文可以不用講了 沒抓到，永遠不會承認 犯罪就是犯罪，口頭上道歉，人人都會，要道歉，立刻去當志願役，展現誠意。 看到你們這些故意犯罪，又道歉，看了就是虛偽，噁心！！', '口頭道歉人人都會 每個男人都知道未來會當兵 自己有錢，就逃兵，知法犯法 如果沒抓到人，你不就繼續逃，繼續沉默，永不承認。 如今跳出來口頭道歉，終究只是將想滅火 要是真想道歉，去當志願役！！ 一堆人加油？？真不曉得腦子怎麼長的']"
10,164,10_xyz_修楷杰_你好_love,"['xyz', '修楷杰', '你好', 'love', 'org', 'lo', '這樣你就可以加我', '所以我決定在這裡給你寫信', '我在facebook上看到你漂亮的頭像照片', '我們做個好朋友']","['Lo amo tremendo actor trabajo impecable 3年', '「南無」「阿彌陀佛」！「胡家惟」我祝「王大陸」你跟大家中秋節快樂且永遠快樂！我愛你，我願意和你談戀愛跟結婚！雖然你在今年應該不曾得到影帝的獎項，但我早已將你當成最帥的影帝了！我在今天晚上恰巧心想事成地又看到您在我的少女時代的表現了，我看到演技超級好的你在那部電影中表現出非常愛「林真心」的感情戲，我還會有吃醋跟羡慕她的感覺！ 分享：「生命電視台」（在「三大有線電視」被定頻為第132台，有的人需用中華電信MOD看，也可在「生命電視」的網站看網路直播和「海濤法師」的慈悲志業並捐款或捐土地以讓「海濤法師」建立其他的護生園跟看其他的內容！）的台長也就是「海濤法師」應曾表示「吃蛋不慈悲」！', 'Ame a y lloré mucho por como actor eres increíble ame tu protagonico de lobo jamás olvidaré esa serie quedó en mi recuerdo tu actuación hasta el final para mí fuiste el mejor actor de la serie de principio a fin niño 3年']"
11,134,11_elise_manne_可憐_失望透頂,"['elise', 'manne', '可憐', '失望透頂', '勿以善小而不為', '上銬', '勿以惡小而為之', '警方有出來澄清了', '衣食隨緣', '豈因一事一行哉']","['真的搞不懂，明明犯法！還ㄧ堆人喊加油！ 如果你是粉絲冷淡對待，等他復出，再說加油！不會來不及！ 他是個父親，必須扛起這個巨大壓力，不要讓你的小孩認爲做錯事，就理所當然￼會被原諒', '多學學我們光漢歐爸 光漢真的比你們好太多了 積極面對的好態度 光漢可以做到的事情為什麼你們做不到 你們身爲大人給你們晚輩做了很不好很可惡的示範 我是一個晚輩 我還要教你們這些長輩什麼事該做什麼事不該做 不覺得你們是在浪費時間跟金錢嗎 好自為之吧', '多學學我們光漢歐爸 光漢真的比你們好太多了 積極面對的好態度 光漢可以做到的事情為什麼你們做不到 你們身爲大人給你們晚輩做了很不好很可惡的示範 我是一個晚輩 我還要教你們這些長輩什麼事該做什麼事不該做 不覺得你們是在浪費時間跟金錢嗎 好自為之吧']"
12,128,12_我蹲_抓不到_辛苦了_加油,"['我蹲', '抓不到', '辛苦了', '加油', '2年', '當然', '謝謝', '水哥加油', '政客和其兒子', '去查']","['加油 加油', '修，加油', 'Cat Wu 我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲、我蹲']"
13,138,13_沒事的_沒事_加油_沒錯,"['沒事的', '沒事', '加油', '沒錯', '支持', '沒關係啦', '偉昇', '沒有傷害到任何人', '還好啦', '安安']","['沒事的，加油', '加油～ 沒事的～', '加油 加油 沒事的']"
14,99,14_王大陸_你沒錯_我認為_uber,"['王大陸', '你沒錯', '我認為', 'uber', '永恆的', '特斯拉', '胡家惟', '您好', '特斯拉的把手壓一下就會彈出來', '小知識']","['加油 王大陸，你沒錯', '「胡家惟」我認為「王大陸」你人帥又演技好又善良，「我願意」跟我愛的你「談戀愛」跟「結婚」！分享：「南無」「阿彌陀佛」！「可麗姐」「您好」！「胡家惟」我認為「永恆的」應該是有「諸佛的淨土」和「恆星」，我認為「往生西方極樂世界」的「眾生」能有「永恆的」「極度快樂」！ 2年', '「胡家惟」我認為「王大陸」你人帥又演技好，「我願意」跟我愛的你「談戀愛」跟「結婚」！分享：「南無」「阿彌陀佛」！「可麗姐」「您好」！「胡家惟」我認為「永恆的」應該是有「諸佛的淨土」和「恆星」，我認為「往生西方極樂世界」的「眾生」能有「永恆的」「極度快樂」！']"
15,99,15_can_0000_of_shall,"['can', '0000', 'of', 'shall', 'mollyana', '人類', 'president', 'human', '總統', 'no']","['呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。']"
16,84,16_殺人未遂_哈哈哈_殺人犯_戰亂時期是要槍斃的,"['殺人未遂', '哈哈哈', '殺人犯', '戰亂時期是要槍斃的', '你他媽還有臉呆在台灣', '不然你活著會很可憐', '還打人去打手槍射在自己嘴巴吃下去好了', '自以為很秋', '給你們殺人犯', '都能逃兵']","['殺人未遂', '這拉基怎還活著 浪費生命 沒老二就算了 還打人去打手槍射在自己嘴巴吃下去好了 自以為很秋 都能逃兵 你他媽還有臉呆在台灣 覺得對社會很抱歉的話 我看你自殺好了 這樣大家才會原諒你 不然你活著會很可憐', '這拉基怎還活著 浪費生命 沒老二就算了 還打人去打手槍射在自己嘴巴吃下去好了 自以為很秋 都能逃兵 你他媽還有臉呆在台灣 覺得對社會很抱歉的話 我看你自殺好了 這樣大家才會原諒你 不然你活著會很可憐 工作聯繫勒 工你媽x']"
17,94,17_說真的_哈哈_俗辣_厲害了,"['說真的', '哈哈', '俗辣', '厲害了', '沐樺', 'tenor', '這件事情只有有當過兵的人有資格嘴', '你女生用先天優勢來嘴沒當兵的', '包含女的', '沒當過兵的']","['看報導y經紀人的回覆，與零九限動回應，應是另有其人？ 只希望真相早日攤開，別傷及無辜 做錯事的人本要承擔，但 若無關的人也不該被輿論、媒體給賴上', '關於動態說的道歉跟他自己的新聞 我想說...媒體有些人嗜血，你花錢讓他們發消息是一回事，你自己的新聞被媒體寫也是一回事，他們要錢要流量，除非跟上層關係極好，不然他馬的管你是誰，有料就爆有好處當然去搞，哪怕這件事缺德 我沒說跟+0有關的是是誰。我是針對最新那個動態表達我的想法.....', '真無聊，集體製造假新聞，都看膩了，集體婊人也常態，無聊集體自編自導自演罷了，反正，說什麽就弄人，看到都假的，關係也假的，什麽都假的，卻覺得你所有人高高在上，假人假面假關係，不往來，又怎樣呢']"
18,81,18_勇敢面對_勇於面對_加油_grace,"['勇敢面對', '勇於面對', '加油', 'grace', '勇於承擔', 'go', 'bbly', '很棒', '你可以的', '勇敢面對一切']","['勇敢面對～加油', '加油 勇敢面對', '勇敢面對！加油']"
19,65,19_打司機_真是厲害_家裡面有錢就這麼自我優越嗎_如果不靠家裡面媽寶,"['打司機', '真是厲害', '家裡面有錢就這麼自我優越嗎', '如果不靠家裡面媽寶', '逃兵役還打無辜的派車司機', '你的演技真菜', '對了', '司機應該現在很可憐', '你不自愛真的沒辦法', '教唆打司機就是不對']","['真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜', '真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜', '真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜']"
20,264,20_加油_書偉_書偉哥_人非聖賢,"['加油', '書偉', '書偉哥', '人非聖賢', '被放大檢視了', '愛你們', '平常心面對', '好爸爸', '我們會等你', '书伟哥']","['加油！', '加油！', '加油 ！']"
21,61,21_達哥_中秋節快樂_中秋佳節快樂_坤達,"['達哥', '中秋節快樂', '中秋佳節快樂', '坤達', '達老闆', '8週', 'summer', '海濤法師', 'day', '達達中秋節快樂']","['達哥～中秋節快樂', '達哥，中秋節快樂', '達哥～中秋節快樂']"
22,77,22_狐獴媽媽開講_莊瑪琪_林貴玲_幹你娘,"['狐獴媽媽開講', '莊瑪琪', '林貴玲', '幹你娘', '黃薇潔', '陳淑娟', '林緯宸', '笑死人', '哪裡的拉', '取消了']","['狐獴媽媽開講 哪裡一時？今天要是都沒報出逃兵這件事，他會自己承認？妳還是別開講，乖乖閉嘴，跟妳主子一起跳十六蹲，但這次腦子要顧好，別跳出來了', '狐獴媽媽開講 取消了，講什麼話，第一波逃兵有出來自首嗎？', '狐獴媽媽開講 取消了。']"
23,80,23_等你們回來_等你回來_加油喔_一直都在,"['等你們回來', '等你回來', '加油喔', '一直都在', '哥加油', '書偉', '書偉哥加油', '加油', 'ok的', '吳侑恩']","['等你們回來', '等你們回來', '等你們回來']"
